,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,67,0,3,105,7,0,4,3,3,0,0
2,71,4,1,95,11,2,4,7,7,1,1
5,83,8,1,105,11,14,4,19,7,1,2
9,76,12,1,95,4,-3,4,12,0,-1,1
12,67,16,1,105,7,-7,4,3,3,-1,0
16,71,20,1,95,11,2,4,7,7,1,1
20,69,24,1,105,9,5,4,5,5,-1,0
24,64,28,1,95,4,-3,4,0,0,-1,-1
28,67,32,3,105,7,3,4,3,3,1,0
30,71,36,1,95,11,2,4,7,7,1,1
33,83,40,1,105,11,14,4,19,7,1,2
37,76,44,1,95,4,-3,4,12,0,-1,1
41,67,48,2,105,7,-4,4,3,3,-1,0
44,71,52,1,95,11,2,4,7,7,1,1
48,69,56,1,105,9,5,4,5,5,-1,0
52,64,60,3,95,4,-3,4,0,0,-1,-1
54,79,64,1,105,7,1,4,15,3,1,0
58,78,68,1,95,6,-1,4,14,2,-1,-1
62,79,72,2,105,7,5,4,15,3,1,0
65,79,76,1,95,7,1,4,15,3,0,0
69,79,80,1,105,7,-2,4,15,3,0,0
72,76,84,1,95,4,0,4,12,0,-1,-1
76,76,88,1,105,4,2,4,12,0,0,-1
79,81,92,1,95,9,0,4,17,5,1,0
82,79,96,1,105,7,3,4,15,3,-1,-1
86,78,100,1,95,6,-1,4,14,2,-1,-2
90,79,104,2,105,7,5,4,15,3,1,-1
93,79,108,1,95,7,1,4,15,3,0,-1
96,79,112,1,105,7,-4,4,15,3,0,-1
100,81,116,1,95,9,5,4,17,5,1,0
104,74,120,1,105,2,-4,4,10,10,-1,-1
108,76,124,1,95,4,-3,4,12,0,1,0
