,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.25,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,69,34,9,0.125,0,1.0,1.0,0,2,1,2,2,2,1,1,1
2,71,35,11,1.0,1,2.0,2.0,0,4,2,4,3,2,1,1,2
3,71,35,11,0.25,1,4.0,1.0,0,4,2,4,3,0,0,0,2
4,72,36,0,0.125,1,5.0,1.0,0,5,3,5,4,1,1,1,3
5,74,37,2,0.5,1,6.0,2.0,0,7,4,7,5,2,1,1,4
6,74,37,2,0.25,1,8.0,2.0,0,7,4,7,5,0,0,0,4
7,72,36,0,1.0,2,10.0,2.0,0,5,3,5,4,-2,-1,-1,3
8,69,34,9,0.25,2,12.0,1.0,0,2,1,2,2,-3,-2,-1,2
9,69,34,9,0.125,2,13.0,1.0,0,2,1,2,2,0,0,0,2
10,71,35,11,0.5,2,14.0,2.0,0,4,2,4,3,2,1,1,3
11,71,35,11,0.0,2,16.0,1.0,0,4,2,4,3,0,0,0,3
12,67,33,7,0.125,2,17.0,1.0,0,0,0,0,1,-4,-2,-1,2
13,64,31,4,1.0,3,18.0,2.0,0,-3,-2,9,6,-3,-2,-1,1
14,67,33,7,0.25,3,20.0,2.0,0,0,0,0,1,3,2,1,2
15,69,34,9,0.5,3,22.0,2.0,0,2,1,2,2,2,1,1,3
16,67,33,7,0.25,3,24.0,1.0,0,0,0,0,1,-2,-1,-1,2
17,66,32,6,0.125,3,25.0,1.0,0,-1,-1,11,7,-1,-1,-1,1
18,64,31,4,1.0,4,26.0,2.0,0,-3,-2,9,6,-2,-1,-1,0
19,66,32,6,0.25,4,28.0,2.0,0,-1,-1,11,7,2,1,1,1
20,64,31,4,0.5,4,30.0,2.0,0,-3,-2,9,6,-2,-1,-1,0
21,62,30,2,0.25,4,32.0,2.0,0,-5,-3,7,5,-2,-1,-1,-1
22,67,33,7,1.0,5,34.0,2.0,0,0,0,0,1,5,3,1,0
23,71,35,11,0.25,5,36.0,2.0,0,4,2,4,3,4,2,1,1
24,69,34,9,0.25,5,38.0,4.0,0,2,1,2,2,-2,-1,-1,0
25,62,30,2,0.25,5,42.0,2.0,0,-5,-3,7,5,-7,-4,-1,-1
26,71,35,11,0.25,5,44.0,2.0,0,4,2,4,3,9,5,1,0
27,72,36,0,1.0,6,46.0,2.0,0,5,3,5,4,1,1,1,1
28,71,35,11,0.25,6,48.0,1.0,0,4,2,4,3,-1,-1,-1,0
29,69,34,9,0.125,6,49.0,1.0,0,2,1,2,2,-2,-1,-1,-1
30,67,33,7,0.5,6,50.0,2.0,0,0,0,0,1,-2,-1,-1,-2
