,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0.5,0,0.0,2.0,0,4,2,4,3,0,0,0,0
1,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,-4,-2,-1,-1
2,71,35,11,0.5,1,4.0,1.0,0,4,2,4,3,4,2,1,0
3,69,34,9,0.25,1,5.0,1.0,0,2,1,2,2,-2,-1,-1,-1
4,67,33,7,0.5,1,6.0,1.0,0,0,0,0,1,-2,-1,-1,-2
5,66,32,6,0.25,1,7.0,1.0,0,-1,-1,11,7,-1,-1,-1,-3
6,64,31,4,1.0,2,8.0,2.0,0,-3,-2,9,6,-2,-1,-1,-4
7,67,33,7,0.5,2,10.0,2.0,0,0,0,0,1,3,2,1,-3
8,71,35,11,0.5,2,12.0,2.0,0,4,2,4,3,4,2,1,-2
9,69,34,9,1.0,3,14.0,3.0,0,2,1,2,2,-2,-1,-1,-3
10,71,35,11,0.25,3,17.0,1.0,0,4,2,4,3,2,1,1,-2
11,69,34,9,0.5,3,18.0,2.0,0,2,1,2,2,-2,-1,-1,-3
12,62,30,2,1.0,4,20.0,2.0,0,-5,-3,7,5,-7,-4,-1,-4
13,64,31,4,0.5,4,22.0,2.0,0,-3,-2,9,6,2,1,1,-3
14,66,32,6,0.5,4,24.0,2.0,0,-1,-1,11,7,2,1,1,-2
15,67,33,7,1.0,5,26.0,2.0,0,0,0,0,1,1,1,1,-1
16,71,35,11,0.5,5,28.0,1.0,0,4,2,4,3,4,2,1,0
17,69,34,9,0.25,5,29.0,1.0,0,2,1,2,2,-2,-1,-1,-1
18,67,33,7,0.5,5,30.0,1.0,0,0,0,0,1,-2,-1,-1,-2
19,66,32,6,0.25,5,31.0,1.0,0,-1,-1,11,7,-1,-1,-1,-3
20,64,31,4,1.0,6,32.0,2.0,0,-3,-2,9,6,-2,-1,-1,-4
21,67,33,7,0.5,6,34.0,2.0,0,0,0,0,1,3,2,1,-3
22,71,35,11,0.5,6,36.0,2.0,0,4,2,4,3,4,2,1,-2
23,69,34,9,1.0,7,38.0,3.0,0,2,1,2,2,-2,-1,-1,-3
24,71,35,11,0.25,7,41.0,1.0,0,4,2,4,3,2,1,1,-2
25,69,34,9,0.5,7,42.0,2.0,0,2,1,2,2,-2,-1,-1,-3
26,62,30,2,1.0,8,44.0,4.0,0,-5,-3,7,5,-7,-4,-1,-4
27,62,30,2,0.5,8,48.0,1.0,0,-5,-3,7,5,0,0,0,-4
28,62,30,2,0.25,8,49.0,1.0,0,-5,-3,7,5,0,0,0,-4
29,67,33,7,1.0,9,50.0,2.0,0,0,0,0,1,5,3,1,-3
30,71,35,11,0.5,9,52.0,1.5,0,4,2,4,3,4,2,1,-2
31,71,35,11,0.125,9,53.5,0.5,0,4,2,4,3,0,0,0,-2
32,71,35,11,0.5,9,54.0,1.0,0,4,2,4,3,0,0,0,-2
33,71,35,11,0.25,9,55.0,1.0,0,4,2,4,3,0,0,0,-2
34,69,34,9,1.0,10,56.0,1.0,0,2,1,2,2,-2,-1,-1,-3
35,66,32,6,0.25,10,57.0,1.0,0,-1,-1,11,7,-3,-2,-1,-4
36,67,33,7,0.5,10,58.0,2.0,0,0,0,0,1,1,1,1,-3
37,69,34,9,0.5,10,60.0,1.0,0,2,1,2,2,2,1,1,-2
38,69,34,9,0.25,10,61.0,1.0,0,2,1,2,2,0,0,0,-2
39,71,35,11,1.0,11,62.0,2.0,0,4,2,4,3,2,1,1,-1
40,74,37,2,0.5,11,64.0,2.0,0,7,4,7,5,3,2,1,0
41,71,35,11,0.5,11,66.0,2.0,0,4,2,4,3,-3,-2,-1,-1
42,69,34,9,1.0,12,68.0,2.0,0,2,1,2,2,-2,-1,-1,-2
43,72,36,0,0.5,12,70.0,2.0,0,5,3,5,4,3,2,1,-1
44,71,35,11,0.5,12,72.0,1.0,0,4,2,4,3,-1,-1,-1,-2
45,69,34,9,0.25,12,73.0,1.0,0,2,1,2,2,-2,-1,-1,-3
46,67,33,7,1.0,13,74.0,4.0,0,0,0,0,1,-2,-1,-1,-4
47,62,30,2,0.5,13,78.0,1.0,0,-5,-3,7,5,-5,-3,-1,-5
48,62,30,2,0.25,13,79.0,1.0,0,-5,-3,7,5,0,0,0,-5
49,67,33,7,1.0,14,80.0,2.0,0,0,0,0,1,5,3,1,-4
50,71,35,11,0.5,14,82.0,1.5,0,4,2,4,3,4,2,1,-3
51,71,35,11,0.125,14,83.5,0.5,0,4,2,4,3,0,0,0,-3
52,71,35,11,0.5,14,84.0,1.0,0,4,2,4,3,0,0,0,-3
53,71,35,11,0.25,14,85.0,1.0,0,4,2,4,3,0,0,0,-3
54,69,34,9,1.0,15,86.0,1.0,0,2,1,2,2,-2,-1,-1,-4
55,66,32,6,0.25,15,87.0,1.0,0,-1,-1,11,7,-3,-2,-1,-5
56,67,33,7,0.5,15,88.0,2.0,0,0,0,0,1,1,1,1,-4
57,69,34,9,0.5,15,90.0,1.0,0,2,1,2,2,2,1,1,-3
58,69,34,9,0.25,15,91.0,1.0,0,2,1,2,2,0,0,0,-3
59,71,35,11,1.0,16,92.0,2.0,0,4,2,4,3,2,1,1,-2
60,74,37,2,0.5,16,94.0,2.0,0,7,4,7,5,3,2,1,-1
61,71,35,11,0.5,16,96.0,2.0,0,4,2,4,3,-3,-2,-1,-2
62,69,34,9,1.0,17,98.0,2.0,0,2,1,2,2,-2,-1,-1,-3
63,72,36,0,0.5,17,100.0,2.0,0,5,3,5,4,3,2,1,-2
64,71,35,11,0.5,17,102.0,1.0,0,4,2,4,3,-1,-1,-1,-3
65,69,34,9,0.25,17,103.0,1.0,0,2,1,2,2,-2,-1,-1,-4
66,67,33,7,1.0,18,104.0,4.0,0,0,0,0,1,-2,-1,-1,-5
