,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.0,1,0.0,2.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.0,1,2.0,4.0,0,4,2,4,3,4,2,1,1
2,67,33,7,0.0,1,6.0,2.0,0,0,0,0,1,-4,-2,-1,0
3,71,35,11,0.0,1,8.0,4.0,0,4,2,4,3,4,2,1,1
4,67,33,7,0.0,1,12.0,2.0,0,0,0,0,1,-4,-2,-1,0
5,71,35,11,0.0,1,14.0,2.0,0,4,2,4,3,4,2,1,1
6,76,38,4,0.0,1,16.0,2.0,0,9,5,9,6,5,3,1,2
7,74,37,2,0.0,1,18.0,6.0,0,7,4,7,5,-2,-1,-1,1
8,74,37,2,0.0,1,24.0,2.0,0,7,4,7,5,0,0,0,1
9,76,38,4,0.0,1,26.0,2.0,0,9,5,9,6,2,1,1,2
10,78,39,6,0.0,1,28.0,2.0,0,11,6,11,7,2,1,1,3
11,79,40,7,0.0,1,30.0,4.0,0,12,7,0,1,1,1,1,4
12,78,39,6,0.0,1,34.0,2.0,0,11,6,11,7,-1,-1,-1,3
13,76,38,4,0.0,1,36.0,2.0,0,9,5,9,6,-2,-1,-1,2
14,74,37,2,0.0,1,38.0,8.0,0,7,4,7,5,-2,-1,-1,1
15,74,37,2,0.0,1,46.0,1.0,0,7,4,7,5,0,0,0,1
16,74,37,2,0.0,1,47.0,1.0,0,7,4,7,5,0,0,0,1
17,79,40,7,0.0,1,48.0,4.0,0,12,7,0,1,5,3,1,2
18,71,35,11,0.0,1,52.0,2.0,0,4,2,4,3,-8,-5,-1,1
19,76,38,4,0.0,1,54.0,1.0,0,9,5,9,6,5,3,1,2
20,76,38,4,0.0,1,55.0,2.0,0,9,5,9,6,0,0,0,2
21,76,38,4,0.0,1,57.0,1.0,0,9,5,9,6,0,0,0,2
22,72,36,0,0.0,1,58.0,1.0,0,5,3,5,4,-4,-2,-1,1
23,74,37,2,0.0,1,59.0,2.0,0,7,4,7,5,2,1,1,2
24,76,38,4,0.0,1,61.0,1.0,0,9,5,9,6,2,1,1,3
25,74,37,2,0.0,1,62.0,4.0,0,7,4,7,5,-2,-1,-1,2
26,74,37,2,0.0,1,66.0,2.0,0,7,4,7,5,0,0,0,2
27,71,35,11,0.0,1,68.0,2.0,0,4,2,4,3,-3,-2,-1,1
28,67,33,7,0.0,1,70.0,2.0,0,0,0,0,1,-4,-2,-1,0
29,74,37,2,0.0,1,72.0,4.0,0,7,4,7,5,7,4,1,1
30,71,35,11,0.0,1,76.0,2.0,0,4,2,4,3,-3,-2,-1,0
31,69,34,9,0.0,1,78.0,2.0,0,2,1,2,2,-2,-1,-1,-1
32,67,33,7,0.0,1,80.0,8.0,0,0,0,0,1,-2,-1,-1,-2
33,74,37,2,0.0,1,88.0,1.0,0,7,4,7,5,7,4,1,-1
34,74,37,2,0.0,1,89.0,1.0,0,7,4,7,5,0,0,0,-1
35,79,40,7,0.0,1,90.0,4.0,0,12,7,0,1,5,3,1,0
36,71,35,11,0.0,1,94.0,2.0,0,4,2,4,3,-8,-5,-1,-1
37,76,38,4,0.0,1,96.0,1.0,0,9,5,9,6,5,3,1,0
38,76,38,4,0.0,1,97.0,2.0,0,9,5,9,6,0,0,0,0
39,76,38,4,0.0,1,99.0,1.0,0,9,5,9,6,0,0,0,0
40,72,36,0,0.0,1,100.0,1.0,0,5,3,5,4,-4,-2,-1,-1
41,74,37,2,0.0,1,101.0,1.0,0,7,4,7,5,2,1,1,0
42,76,38,4,0.0,1,102.0,2.0,0,9,5,9,6,2,1,1,1
43,74,37,2,0.0,1,104.0,4.0,0,7,4,7,5,-2,-1,-1,0
44,74,37,2,0.0,1,108.0,2.0,0,7,4,7,5,0,0,0,0
45,71,35,11,0.0,1,110.0,2.0,0,4,2,4,3,-3,-2,-1,-1
46,67,33,7,0.0,1,112.0,2.0,0,0,0,0,1,-4,-2,-1,-2
47,74,37,2,0.0,1,114.0,4.0,0,7,4,7,5,7,4,1,-1
48,71,35,11,0.0,1,118.0,2.0,0,4,2,4,3,-3,-2,-1,-2
49,69,34,9,0.0,1,120.0,2.0,0,2,1,2,2,-2,-1,-1,-3
50,67,33,7,0.0,1,122.0,8.0,0,0,0,0,1,-2,-1,-1,-4
