,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0.25,0,0.0,1.0,0,7,4,7,5,0,0,0,0
1,74,37,2,0.125,0,1.0,1.0,0,7,4,7,5,0,0,0,0
2,67,33,7,1.0,1,2.0,1.5,0,0,0,0,1,-7,-4,-1,-1
3,67,33,7,0.062,1,3.5,0.5,0,0,0,0,1,0,0,0,-1
4,67,33,7,0.25,1,4.0,2.0,0,0,0,0,1,0,0,0,-1
5,69,34,9,0.5,1,6.0,2.0,0,2,1,2,2,2,1,1,0
6,67,33,7,0.25,1,8.0,1.0,0,0,0,0,1,-2,-1,-1,-1
7,69,34,9,0.125,1,9.0,1.0,0,2,1,2,2,2,1,1,0
8,71,35,11,1.0,2,10.0,2.0,0,4,2,4,3,2,1,1,1
9,71,35,11,0.25,2,12.0,4.0,0,4,2,4,3,0,0,0,1
10,74,37,2,0.25,2,16.0,1.0,0,7,4,7,5,3,2,1,2
11,74,37,2,0.125,2,17.0,1.0,0,7,4,7,5,0,0,0,2
12,67,33,7,1.0,3,18.0,1.5,0,0,0,0,1,-7,-4,-1,1
13,67,33,7,0.062,3,19.5,0.5,0,0,0,0,1,0,0,0,1
14,67,33,7,0.25,3,20.0,2.0,0,0,0,0,1,0,0,0,1
15,69,34,9,0.5,3,22.0,2.0,0,2,1,2,2,2,1,1,2
16,67,33,7,0.25,3,24.0,1.0,0,0,0,0,1,-2,-1,-1,1
17,69,34,9,0.125,3,25.0,1.0,0,2,1,2,2,2,1,1,2
18,71,35,11,1.0,4,26.0,2.0,0,4,2,4,3,2,1,1,3
19,71,35,11,0.25,4,28.0,4.0,0,4,2,4,3,0,0,0,3
20,71,35,11,0.25,4,32.0,1.0,0,4,2,4,3,0,0,0,3
21,72,36,0,0.125,4,33.0,1.0,0,5,3,5,4,1,1,1,4
22,74,37,2,1.0,5,34.0,2.0,0,7,4,7,5,2,1,1,5
23,74,37,2,0.25,5,36.0,1.0,0,7,4,7,5,0,0,0,5
24,74,37,2,0.125,5,37.0,1.0,0,7,4,7,5,0,0,0,5
25,72,36,0,0.5,5,38.0,1.0,0,5,3,5,4,-2,-1,-1,4
26,71,35,11,0.125,5,39.0,1.0,0,4,2,4,3,-1,-1,-1,3
27,72,36,0,0.25,5,40.0,1.0,0,5,3,5,4,1,1,1,4
28,74,37,2,0.125,5,41.0,1.0,0,7,4,7,5,2,1,1,5
29,76,38,4,1.0,6,42.0,2.0,0,9,5,9,6,2,1,1,6
30,76,38,4,0.25,6,44.0,2.0,0,9,5,9,6,0,0,0,6
31,76,38,4,0.5,6,46.0,2.0,0,9,5,9,6,0,0,0,6
32,78,39,6,0.25,6,48.0,1.0,0,11,6,11,7,2,1,1,7
33,76,38,4,0.125,6,49.0,1.0,0,9,5,9,6,-2,-1,-1,6
34,74,37,2,1.0,7,50.0,2.0,0,7,4,7,5,-2,-1,-1,5
35,74,37,2,0.25,7,52.0,1.0,0,7,4,7,5,0,0,0,5
36,74,37,2,0.125,7,53.0,1.0,0,7,4,7,5,0,0,0,5
37,76,38,4,0.5,7,54.0,1.0,0,9,5,9,6,2,1,1,6
38,76,38,4,0.125,7,55.0,1.0,0,9,5,9,6,0,0,0,6
39,74,37,2,0.25,7,56.0,1.5,0,7,4,7,5,-2,-1,-1,5
40,72,36,0,0.062,7,57.5,0.5,0,5,3,5,4,-2,-1,-1,4
41,71,35,11,1.0,8,58.0,6.0,0,4,2,4,3,-1,-1,-1,3
